"date","avg_temp","sd_temp","n_cells","se_temp","scenario"
2035-08-16,17.3647908059562,1.94345587050748,82,0.21461879763926,"sst_SSP1_2.6"
2035-09-16,16.0152347262313,2.03989526878107,82,0.225268747564353,"sst_SSP1_2.6"
2035-10-16,14.0378360224933,1.86419163105852,82,0.20586552671375,"sst_SSP1_2.6"
2035-11-16,12.3278642805611,1.66064831842299,82,0.183387928077078,"sst_SSP1_2.6"
2035-12-16,10.5962847384011,1.50913703461007,82,0.166656305788059,"sst_SSP1_2.6"
2036-01-16,9.28978419594648,1.29157646806823,82,0.142630760411135,"sst_SSP1_2.6"
2036-02-16,8.90400805705931,1.26210488075891,82,0.139376168048719,"sst_SSP1_2.6"
2036-03-16,8.37801916715575,1.31728875870002,82,0.145470207904484,"sst_SSP1_2.6"
2036-04-16,9.19928809782354,1.22516231390738,82,0.135296544014182,"sst_SSP1_2.6"
2036-05-16,11.9075296099593,1.14675182417952,82,0.126637553973259,"sst_SSP1_2.6"
2036-06-16,14.1142585161256,1.22919778598554,82,0.135742187354206,"sst_SSP1_2.6"
2036-07-16,17.9711787002843,1.11809451661758,82,0.123472883765998,"sst_SSP1_2.6"
2036-08-16,18.6721641610308,1.58000639341962,82,0.174482517233343,"sst_SSP1_2.6"
2036-09-16,16.9395333383141,1.55765797956535,82,0.172014547786064,"sst_SSP1_2.6"
2036-10-16,15.2164741667306,1.3556871877859,82,0.149710605027314,"sst_SSP1_2.6"
2036-11-16,12.9276987285149,1.21460611642068,82,0.134130807016179,"sst_SSP1_2.6"
2036-12-16,10.8492855967545,1.366679646179,82,0.150924518982978,"sst_SSP1_2.6"
2037-01-16,9.53067620207624,1.96001265225364,82,0.216447188314377,"sst_SSP1_2.6"
2037-02-16,8.85332136619382,1.71181579309871,82,0.189038430390915,"sst_SSP1_2.6"
2037-03-16,8.35744157070067,1.57394486824768,82,0.173813133758265,"sst_SSP1_2.6"
2037-04-16,8.78538713804105,1.33854146831683,82,0.147817177060693,"sst_SSP1_2.6"
2037-05-16,10.5307431162857,0.960946524751031,82,0.106118791204577,"sst_SSP1_2.6"
2037-06-16,13.0722103816707,1.05852513518905,82,0.11689454606751,"sst_SSP1_2.6"
2037-07-16,16.4979031725628,1.32617891316586,82,0.146451961229188,"sst_SSP1_2.6"
2037-08-16,17.7212664732119,1.61335992116487,82,0.178165798202231,"sst_SSP1_2.6"
2037-09-16,16.4477366935916,1.82150997505912,82,0.201152126306334,"sst_SSP1_2.6"
2037-10-16,15.2703101111621,1.70796761086332,82,0.188613469754046,"sst_SSP1_2.6"
